ophio_kim_ID,PFAM annotation,GO annotation (terminal nodes only),SignalP/SmallSecretedProteins,Transcription factors,Transmembrane domains,MEROPS proteases,Secondary metabolism,Description Blastp result,# aminoacids,# blastp hits,e-value ,sim mean %,LD BH.Q,LD ADJ.P,LD PER,LD LAG,LD AMP,ZT4,ZT8,ZT12,ZT16,ZT20,ZT24,ZT28,ZT32,ZT36,ZT40,ZT44,ZT48,DD BH.Q,DD ADJ.P,DD PER,DD LAG,LD AMP,CT4,CT8,CT12,CT16,CT20,CT24,CT28,CT32,CT36,CT40,CT44,CT48,Clustered_Activity
Ophio5|522,,,,,,,,bactericidal permeability-increasing,763,20,0,73.3,1,0.01754066,24,6,7.573955428,20.51056334,43.42136046,19.760648,33.02841698,15.06216956,15.96448356,30.73782607,46.99502262,35.55981506,30.39048063,12.19973639,23.30984808,1,0.039672068,24,6,16.65580561,26.67985861,67.25311659,6.714424455,9.356187825,6.679733347,4.742853232,36.59814072,43.9779918,25.17417982,24.42340098,4.221104835,7.982854817,night-active
Ophio5|5346,PF01053.15|Cys_Met_Meta_PP;PF00155.16|Aminotran_1_2;PF01041.12|DegT_DnrJ_EryC1;PF00266.14|Aminotran_5;PF01212.16|Beta_elim_lyase,GO:0016829|lyase activity;GO:0006520|cellular amino acid metabolic process;GO:0008152|metabolic process;GO:0009058|biosynthetic process;GO:0030170|pyridoxal phosphate binding,,,,,,Cystathionine gamma-lyase,414,20,0,91.6,1,0.01754066,24,16,25.67158116,65.88927311,50.51065307,82.1861004,293.6292392,104.559642,125.88614,71.12635927,66.22990146,90.45173774,88.97677504,99.60199661,97.45467663,1,0.461567736,24,16,18.42561794,81.65643956,47.09390598,82.94145184,111.8693778,96.98505132,136.6014174,61.71916488,66.34863772,72.78969387,72.4999328,91.83493258,74.48783229,day-active
Ophio5|5347,,,,,1,,,---NA---,76,,,,1,0.01754066,24,4,1.835964525,6.997389377,8.723974431,6.619927939,4.048585782,1.693995189,2.492991584,5.472780031,7.655836247,5.023303305,4.970385444,4.678134691,6.866873066,1,0.11836677,16,4,0.746382596,4.044327774,8.994650895,6.102690929,1.68349682,4.689398686,6.171666799,5.437234713,4.804516603,5.166636975,5.677095761,3.371866486,4.42269839,night-active
Ophio5|5486,PF08632.5|Zds_C,,,,,,,telomere silencing Zds1,905,20,0,74.6,1,0.01754066,28,18,6.993842175,47.32827703,36.44470317,43.90097063,46.37502584,59.60394993,54.38713657,46.32231089,40.21901888,44.92880918,43.77604703,47.63622955,52.07773834,1,1,28,14,8.926524542,39.84064611,39.56008295,44.86420854,49.25993455,52.50194179,108.7075074,38.8498222,38.04768819,34.53804592,36.60034916,62.63848244,37.89559338,day-active
Ophio5|5527,PF11701.3|UNC45-central,,,,,,,Armadillo-like helical,713,20,0,88.55,1,0.01754066,20,12,10.5881359,52.85487213,68.05270251,60.95563981,92.99839694,57.8504893,48.47608975,65.19046802,77.0157424,87.3989111,71.54900528,47.07659683,75.91375443,1,1,28,0,23.8924316,75.29586708,81.54158088,30.82257788,90.30993726,46.15532995,29.451557,71.09717449,68.09763028,52.75978244,61.32853644,26.66001556,25.14867712,--
Ophio5|56,PF04722.8|Ssu72,GO:0004721|phosphoprotein phosphatase activity;GO:0005634|nucleus;GO:0006397|mRNA processing,,,,,,RNA polymerase II subunit A domain phosphatase SSU72,258,20,2.23E-179,94.1,1,0.01754066,24,18,21.64603048,71.59716203,56.99300552,64.54166627,107.3908655,119.2460697,98.5742348,70.18470608,58.18176905,63.50567357,88.49674263,87.35942399,82.22478312,1,0.683105342,20,16,18.63180013,62.85103973,58.82987883,58.96518938,111.0392903,100.0067078,99.76832984,58.19310666,44.7895959,41.57866755,65.05206486,97.87046322,36.75620959,day-active
Ophio5|5812,PF09745.4|DUF2040,,,,,,,coiled-coil domain-containing 55,394,20,0,76.1,1,0.01754066,28,18,3.391551211,16.93693003,13.03810862,13.92945224,31.30564686,19.96007608,18.28015815,16.09967189,14.22447107,14.12883537,14.5336587,18.18180734,18.99680764,1,0.461567736,28,20,5.324819806,12.47086387,14.30106796,21.90917543,16.03370895,23.46282263,32.8341788,12.79470801,11.60686068,9.481263715,10.68731242,25.63472166,15.2051251,day-active
Ophio5|5814,,,,,1,,,hypothetical protein XA68_4234,326,20,0,65.5,1,0.01754066,28,2,0.850862148,3.501369532,3.476455584,2.338231428,2.11852603,1.595567334,1.670791113,2.69454919,3.605500863,2.816327031,2.600881272,1.927763454,2.993114885,1,0.192670121,24,6,1.469157828,3.809336252,6.08926863,0.898140676,3.171357924,2.061232124,0.605527961,3.56662644,3.515231184,3.230305876,3.093756772,0.250732708,0.662728505,night-active
Ophio5|5915,PF00999.16|Na_H_Exchanger,GO:0015299|solute:hydrogen antiporter activity;GO:0016021|integral component of membrane;GO:0055085|transmembrane transport;GO:0006812|cation transport,,,10,,,CPA1 family monovalent cation:H+ antiporter,672,20,0,91.1,1,0.01754066,28,14,3.393173445,25.15195842,25.41409719,29.02648326,47.83941841,33.48695954,28.3914385,28.57555576,27.26325193,30.62498285,38.05924056,33.6532011,42.72653478,1,1,28,10,3.760621349,28.60475513,30.19781963,21.76142811,34.50543111,28.72216049,20.68341354,23.77275356,24.38310023,20.0576805,23.7172696,18.25375098,21.32161208,day-active
Ophio5|6084,,,,,4,,,Ankyrin repeat-containing domain,322,20,0,66.8,1,0.01754066,28,14,0.321258035,0,0.213303495,0.417739033,0.589809453,0.448701856,1.691482025,0.05930257,0.11406722,0.171072249,0.219424194,0.627311792,0.487615385,1,0.3029569,28,18,0.164138159,0.175295941,0,0.060617544,0.745325218,0.298108317,0.30651338,0.138876738,0.163621309,0.042471554,0.270672677,0.253837757,0.239619882,day-active
Ophio5|629,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,hypothetical protein XA68_469,158,1,8.45E-12,100,1,0.01754066,28,14,206.7943461,71.72690851,81.89646825,195.6527907,697.1149803,226.5111876,463.7880976,64.93333037,38.81334434,96.26418346,110.5456329,426.6241849,237.6647465,1,0.021438584,24,18,256.437405,69.97450129,41.10880737,330.634391,253.4350936,570.1640293,3910.090553,52.38040422,39.22177705,55.13208395,65.51154278,1165.558591,365.17859,day-active
Ophio5|6430,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,hypothetical protein XA68_5816,115,2,2.47E-66,78,1,0.01754066,28,4,339.8642136,1289.324288,4643.422168,1219.278604,814.2892663,1033.130995,580.0817798,1222.930441,3565.105557,1383.631365,3349.285979,604.7598128,719.4170504,1,0.3029569,24,4,1273.857606,1962.928431,6779.22864,188.367973,1037.512967,55.82270976,54.79349435,2107.64326,3391.833403,1114.731109,4381.16162,153.966094,313.5921919,night-active
Ophio5|6431,,,,,,,,hypothetical protein XA68_5815,162,1,4.34E-113,100,1,0.01754066,20,4,1.271960574,4.131894034,8.559293461,4.506854586,0.531256144,3.200923425,5.254223886,4.935574629,4.40768333,4.180949786,2.608859436,5.662910743,6.625757173,1,1,28,0,1.883782003,3.821021332,9.958609839,1.801791417,6.475782247,4.135109844,0.850339572,4.678356862,4.45817875,2.609004117,6.896104053,0.754505481,1.139590996,--
Ophio5|6594,PF11789.3|zf-Nse,,,,,,,chromosomal organization and DNA repair Mms21,351,20,0,68.25,1,0.01754066,28,18,31.42119828,58.86736037,40.76081323,48.46906798,236.7087212,92.5991884,93.21151707,71.01398521,44.58926502,51.69816318,66.32358077,79.43691992,81.69022134,1,0.461567736,24,0,4.668341581,46.48679026,40.33538761,34.65343118,34.93255902,30.36385649,104.9102996,37.08363988,30.40358163,30.51544963,24.34054807,36.80214803,35.09260399,day-active
Ophio5|6606,PF08647.6|BRE1;PF13920.1|zf-C3HC4_3;PF13923.1|zf-C3HC4_2;PF00097.20|zf-C3HC4,GO:0046872|metal ion binding,,,,,,E3 ubiquitin- ligase BRE1,706,20,0,88.15,1,0.01754066,24,16,9.139753997,53.28292621,45.70396963,54.9854993,68.61439854,66.06953953,66.62534249,58.43953726,48.07400886,59.37255566,57.94226376,75.72441042,62.78986566,1,0.461567736,24,18,37.64510301,49.17261887,44.14392095,99.2543264,62.41796626,100.2726538,299.0839634,42.31929748,39.9923341,46.16105258,37.73381669,158.2774159,96.18274272,day-active
Ophio5|6741,,,,,,,,AT hook,233,20,6.41E-138,60.65,1,0.01754066,28,18,3.105591252,15.54227833,8.023265111,16.46578104,18.50315202,19.57183805,22.59099474,9.904796339,11.57270439,14.71928048,17.26418306,17.02945985,21.15381519,1,1,28,16,8.054292603,15.96990967,7.861911072,13.30399663,24.84956417,20.98606113,24.53940876,12.0769348,10.21986384,10.08354555,12.59635948,11.79622387,7.872025126,day-active
Ophio5|6882,PF13417.1|GST_N_3;PF13409.1|GST_N_2;PF02798.15|GST_N;PF00043.20|GST_C,GO:0005515|protein binding,,,,,,maleylacetoacetate isomerase,232,20,1.76E-148,77.7,1,0.01754066,20,12,25.37264962,151.7540051,149.6218738,185.504219,308.9908857,155.4428404,119.2068082,240.8727864,186.5904725,237.6259615,156.7137011,111.3114967,174.1091872,1,0.3029569,28,2,28.21993103,194.8914689,126.2375608,111.7626213,151.565291,88.85035222,96.62433058,193.9961008,163.822675,140.2447172,142.0492201,95.41993709,99.3208984,--
Ophio5|6994,,,,,,,,hypothetical protein OCS_00280,631,20,0,73.8,1,0.01754066,28,18,4.098437675,17.76104239,11.66452862,19.73655359,30.30816301,23.39071416,21.89226507,20.67013597,14.95318372,20.34225885,16.46250847,20.87488069,25.40146598,1,1,28,16,7.486552181,16.35009092,13.11616147,16.48144984,27.07446468,23.42473363,29.88912841,15.04703087,12.94064618,12.806652,12.0350837,9.210856468,9.331753645,day-active
Ophio5|7112,,,,,,,,Armadillo-type fold domain containing,167,20,4.53E-121,61.5,1,0.01754066,24,6,3.741186107,14.29848489,15.6863771,13.29664448,10.30889898,9.144436992,4.482590637,14.82211258,15.57085445,15.45861791,11.30609282,4.8243264,13.86158685,1,0.683105342,28,2,6.114883072,18.19947498,17.13434148,8.973922252,14.99113835,5.731487283,0.707170154,15.842419,13.36971138,11.59523988,13.97646909,2.684183189,6.081210287,night-active
Ophio5|7187,PF09424.5|YqeY,,,,,,,Aspartyl glutamyl-tRNA amidotransferase subunit B-related,191,20,2.36E-129,83.25,1,0.01754066,24,16,6.65415742,44.66606145,45.66222354,59.65642169,64.22444066,60.38779146,64.98657749,58.76112518,52.00336425,60.34068675,64.59871128,75.16233526,60.82022347,1,0.461567736,20,16,7.567190943,55.29354378,50.27576514,49.96843072,85.55145038,89.64404329,53.21455409,39.25003808,44.59191972,34.29577992,51.06429364,53.94801516,28.13711502,day-active
Ophio5|725,PF13378.1|MR_MLE_C;PF01188.16|MR_MLE;PF02746.11|MR_MLE_N,,,,,,,mandelate racemase muconate lactonizing enzyme family,445,20,0,90.1,1,0.01754066,24,6,15.75462518,45.05092385,55.92090682,31.8668069,34.67673231,27.36135627,26.68507135,136.230502,56.9177523,49.68114547,34.45176318,19.78767061,34.3301067,1,0.069996234,24,4,20.41313086,40.81506572,78.51790754,13.52124608,18.31085891,10.95665035,4.706011249,46.5334639,46.27309657,40.60128206,37.04877785,6.95502175,25.68338303,night-active
Ophio5|7316,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,1,,,---NA---,77,,,,1,0.01754066,28,0,8.824493993,20.72303777,113.0617909,10.37920828,1.998340418,11.14851535,8.518950532,17.92686279,125.4103272,12.98760043,11.44887929,5.772698256,6.490375115,1,0.461567736,24,4,12.41294598,15.24400469,156.7757561,1.506112826,2.848994619,0.308618546,0.253855953,20.51161941,43.53323217,11.08017505,24.65897492,3.153445985,2.976816224,night-active
Ophio5|756,PF00046.24|Homeobox,"GO:0006355|regulation of transcription, DNA-templated;GO:0043565|sequence-specific DNA binding;GO:0003700|sequence-specific DNA binding transcription factor activity",,Homeobox,,,,homeobox transcription factor,504,20,0,65.2,1,0.01754066,28,14,17.41470862,22.8945112,19.78231521,42.48281886,60.9078331,51.77326374,54.18164999,37.05776498,30.16806908,46.39343884,40.75606705,79.44375909,57.9207073,1,0.069996234,24,18,30.1251574,37.44807261,27.34351608,59.6689095,69.96679457,117.4058284,163.3072938,27.50648591,21.50615798,29.55549192,29.8019423,76.8753931,47.63377534,day-active
Ophio5|7623,,,,,,,,hypothetical protein XA68_6823,137,1,4.34E-38,100,1,0.01754066,24,0,0.50052179,1.626808521,1.123321122,0.869112449,0.25099928,0.420088984,0.428005244,1.526826313,0.53396684,0.400408235,0.410863853,0.326282945,1.141302677,1,0.094181502,28,4,0.59595236,1.230882366,1.411524699,0.567520775,2.415451959,0.348873139,0,0.325052075,1.053163966,1.988161155,0.362017701,0.099021251,0,night-active
Ophio5|7646,PF00171.17|Aldedh,GO:0016491|oxidoreductase activity;GO:0055114|oxidation-reduction process;GO:0008152|metabolic process,,,,,,betaine aldehyde dehydrogenase,542,20,0,82.8,1,0.01754066,24,6,23.02548551,18.43956001,66.80347272,21.6737918,11.41838712,18.71020633,10.68712542,43.28334041,74.94268847,56.51139126,31.09058986,9.245885218,16.69887058,1,0.11836677,24,6,26.73257055,30.08294637,79.79750311,8.149096651,15.96066598,5.186837663,1.640947319,71.34743396,69.71194325,36.60742918,34.50168694,3.77484326,8.78023732,night-active
Ophio5|7724,,,,,1,,,adenovirus e3 region CR2 domain-containing,542,20,0,69.25,1,0.01754066,28,14,32.77347052,85.2519568,81.9976149,108.8107178,217.7467286,120.9090366,141.0265456,95.49144458,92.10927985,104.305239,116.4526628,121.9793467,112.6862991,1,1,28,16,48.64636326,102.1881714,92.23347762,99.5920573,159.8794917,155.2061424,173.5757608,73.93587811,84.74928389,70.71372965,97.80078192,128.4956646,90.73862139,day-active
Ophio5|7726,,,,,,,,and NB-ARC domain,378,20,0,90.25,1,0.01754066,24,6,13.34661071,28.96577641,44.21953105,22.62673492,32.5358644,20.1143926,14.49345462,85.21075188,50.79377174,33.67866411,20.57029449,13.42495051,19.20511701,1,0.11836677,24,6,12.92543609,25.17300585,84.11793364,12.91521552,16.2708413,13.78279026,7.366511262,36.29605231,35.87224501,24.32376159,22.96902016,6.381775911,10.45577245,night-active
Ophio5|7901,,,,,1,,,hypothetical protein XA68_7142,86,20,2.24E-57,68.7,1,0.01754066,24,4,5.845488402,31.48154972,40.18993349,33.43085989,8.958077737,23.32218153,24.61030154,35.22708986,31.55007517,26.88718282,30.79353741,25.10128449,31.03443733,1,0.3029569,28,4,6.008168546,34.16759671,42.54043403,17.55400466,29.37411693,25.45570904,5.917469795,25.95185879,38.57419365,21.60239931,34.02342218,10.68063698,15.47944437,night-active
Ophio5|8373,PF03151.11|TPT;PF08449.6|UAA,GO:0055085|transmembrane transport,,,9,,,nucleotide-sugar transporter,684,20,0,80.5,1,0.01754066,28,16,1.357546644,9.537135266,8.121803035,10.59302166,22.93180717,11.319405,10.84290365,10.23449813,7.341849168,8.873280291,9.994788053,13.31091518,12.39961689,1,1,28,16,6.007815643,8.55508167,8.68894766,8.031868834,16.30165607,14.44334795,27.08513308,5.653533466,5.690020576,6.048073306,8.186620719,9.276195123,6.033593643,day-active
Ophio5|8383,,,,,7,,,MFS multidrug transporter,391,20,0,83.5,1,0.01754066,28,16,9.490553929,8.819626194,7.689400541,13.30939294,28.23165622,25.10406759,21.69724544,14.85468866,7.801092069,10.33706973,12.98151595,22.34122583,15.23913586,1,0.3029569,24,16,6.637302573,10.32747985,9.386159137,14.38491433,21.91981574,30.76580495,18.2853997,7.094759071,5.460235068,6.089250721,9.845126781,19.52133229,7.068419749,day-active
Ophio5|8411,PF04178.7|Got1,GO:0016192|vesicle-mediated transport,,,4,,,Got1 family,138,20,5.19E-78,94.45,1,0.01754066,24,4,4.807979842,23.4190205,27.63316085,21.78721099,14.57782147,15.84853692,16.35965368,23.70225596,27.56651829,16.43114079,27.43181287,13.11939122,20.80032927,1,1,28,6,8.394082001,24.03319958,35.65707716,12.11391467,26.37882068,13.33498552,4.273546255,18.17953117,20.436478,14.01439064,22.10391529,4.915443381,8.129492365,night-active
Ophio5|956,PF01375.12|Enterotoxin_a;PF01375.12|Enterotoxin_a,GO:0005576|extracellular region;GO:0009405|pathogenesis;GO:0003824|catalytic activity,SignalP: has predicted secretion signal,,,,,heat-labile enterotoxin A,646,20,0,52.85,1,0.01754066,28,2,18.08752277,28.83448957,693.6823341,23.26454174,12.42039094,21.34759762,23.21051932,77.62550595,557.9231341,147.8911218,40.72791136,13.3619674,7.911503103,1,0.192670121,24,4,180.0508867,21.92188177,968.5662865,5.114265653,2.862204795,1.41382592,0.642683231,397.382442,518.9193529,144.6889658,268.0536844,9.715408031,19.8098608,night-active
Ophio5|974,,,,,12,,,Major facilitator superfamily general substrate,464,20,0,79.65,1,0.01754066,28,26,0.414862471,2.027738105,1.555739361,1.192926926,0.968371414,1.558394618,1.365474795,5.190313965,2.178929201,1.544800801,0.853536521,0.9199074,1.354836727,1,0.683105342,24,6,0.577247394,1.400294132,2.746149127,0.715808461,1.234564335,1.708352984,0.212911444,1.061137742,2.642484132,1.652097785,0.913218845,0.587739037,0.665782553,night-active
Ophio5|1780,,,SignalP: has predicted secretion signal,,,,,hypothetical protein XA68_1471,347,5,0,54.4,1,0.024999812,28,2,0.500057047,1.35473882,0.791919872,0.25848603,0,0,0,0.385296295,0.582300045,0.476347727,0.448054116,0.323470161,0.161637694,1,0.461567736,28,4,0.192727914,0.650811366,0.684129787,0.056262835,0.21285592,0.207519367,0,0.601533151,0.303733808,0.433624804,0.43067623,0.117801143,0.133443486,night-active
Ophio5|4507,PF00042.17|Globin;PF00175.16|NAD_binding_1;PF11563.3|Protoglobin,GO:0016491|oxidoreductase activity;GO:0005506|iron ion binding;GO:0055114|oxidation-reduction process;GO:0020037|heme binding,,,,,,flavohemoglobin,432,20,0,73.15,1,0.024999812,20,12,0.113130228,0.051847477,0,0.173119974,0.159990303,0.368184225,0,0.088474504,0.127634106,0.297763167,0.098208796,0,0.051962972,1,0.3029569,28,24,0.137396126,0.196145227,0.099969417,0.135654504,0.128303453,0,0.320104735,0.448917185,0.213595715,0.158410069,0.028844367,0.094676207,0.285994353,--
Ophio5|500,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,hydrophobin 3 precursor,80,20,4.37E-31,71.2,1,0.024999812,24,6,0.726393995,0.55431994,2.339096658,0.740355049,0,0,0,0.945912598,1.592012244,1.591746315,0,0,0,1,0.11836677,24,4,0.341846264,1.747549038,2.404819857,0.483443623,0.45724605,0,0,0.36919495,0.489348913,0.338723752,0,0,0.764417006,night-active
Ophio5|1002,PF09494.5|Slx4,GO:0005634|nucleus;GO:0006281|DNA repair;GO:0006260|DNA replication;GO:0033557|Slx1-Slx4 complex;GO:0017108|5'-flap endonuclease activity,,,,,,NUDIX family hydrolase,1020,20,0,54.8,1,0.032458965,24,18,4.310321254,14.90800318,7.726454263,14.22863062,18.91344718,18.82253747,30.35672258,13.75163288,10.39274147,12.77227755,13.21685837,21.25664678,15.01834237,1,0.3029569,24,18,7.741725577,11.64576264,9.666386576,22.47515672,13.05905467,28.1982438,73.44318752,9.885276137,8.217323328,9.647157682,8.562906436,27.63769424,18.39036828,day-active
Ophio5|1041,,,,,,,,C6 zinc finger domain-containing,454,20,0,61.35,1,0.032458965,28,14,4.374136066,3.157796232,3.25557389,5.898026295,15.6441507,6.466138901,12.81899223,5.220190184,4.251197532,4.736257402,8.255654455,13.01331121,7.615373468,1,0.192670121,24,16,4.2077097,5.786499738,2.996775515,9.122740543,13.34957478,13.70266344,11.79342226,1.971744456,2.642484132,2.834112802,4.748797025,9.970895875,4.252594606,day-active
Ophio5|1066,,,,,6,,,integral membrane,349,20,4.93E-162,54.3,1,0.032458965,28,18,0.549113491,1.475282927,1.328728413,1.370714491,2.474135756,2.277482421,1.476618092,2.079656412,1.315846855,1.420877221,1.619977478,1.865406208,3.56785192,1,0.683105342,24,10,0.778243577,1.051525221,1.978823197,0.783178669,2.857134603,1.788224032,0.226294449,0.427211299,1.472241159,1.293440843,2.069706912,0.195213323,0.176907936,day-active
Ophio5|124,PF14479.1|HeLo;PF07714.12|Pkinase_Tyr,GO:0004672|protein kinase activity;GO:0006468|protein phosphorylation,,,,,,catalytic domain-containing,647,20,0,83,1,0.032458965,28,14,1.219939601,1.48973484,0.983483822,1.850887623,6.120431507,2.818096935,3.304160854,1.744026353,1.620441034,1.733866521,2.887459857,3.891226232,3.020828912,1,1,28,16,2.498749959,1.223284327,2.237818478,1.389900416,5.544108355,5.052199902,4.644623728,1.476779799,1.56999443,1.12202243,1.599749515,4.006693201,0.883857163,day-active
Ophio5|1330,,,,,,,,hypothetical protein XA68_5125,448,20,0,72.15,1,0.032458965,28,18,25.80575982,111.7497889,94.71423397,109.4530022,187.8469664,135.1180196,146.2147893,127.3000326,99.16620463,121.8346837,120.2490521,141.4491068,161.0326151,1,0.683105342,28,20,30.78921722,102.3962542,89.65853989,121.0961673,141.6312002,173.9206413,189.0554045,94.87611284,86.54282663,89.64259981,83.42169802,94.65020131,97.04818684,day-active
Ophio5|1500,,,,,,,,hypothetical protein XA68_1187,623,20,0,64.75,1,0.032458965,24,2,1.544570216,14.13915598,13.35984053,11.74868716,3.635869372,10.05688989,6.862487928,11.94100964,13.01929244,10.59670126,9.836041138,10.71557114,11.71873285,1,1,24,10,3.638952059,11.07005102,14.91450777,10.13488422,14.57142039,13.07771089,2.538559527,9.512982368,11.70908433,10.42064082,13.25019594,4.445482881,4.440417535,night-active
Ophio5|1504,PF12796.2|Ank_2;PF12796.2|Ank_2;PF12796.2|Ank_2;PF12796.2|Ank_2;PF12796.2|Ank_2;PF12796.2|Ank_2;PF12796.2|Ank_2;PF00023.25|Ank;PF00023.25|Ank;PF13637.1|Ank_4;PF05729.7|NACHT,GO:0005515|protein binding,,,,,,ankyrin repeat,1569,20,0,58.2,1,0.032458965,28,0,0.944054741,1.000953523,2.106405977,0.677990746,0.220623571,0.581569049,0.263345902,2.330288822,2.956883888,1.278755979,0.559769288,0.258116827,0.300954974,1,0.069996234,24,4,1.011989757,1.172082253,4.039178321,0.074825988,0.047180803,0,0.13873147,1.838097022,2.928612987,1.336880084,1.193274905,0.104445345,0.138033262,night-active
Ophio5|1599,PF13832.1|zf-HC5HC2H_2;PF13771.1|zf-HC5HC2H;PF10513.4|EPL1;PF13831.1|PHD_2;PF00628.24|PHD,GO:0005515|protein binding,,,,,,bromodomain and PHD finger-containing,1170,20,0,82.5,1,0.032458965,28,18,1.863369423,10.12261111,7.825196273,10.79284027,22.27356032,12.46329756,12.09288429,12.30090268,8.133304472,11.90693044,11.35436819,13.11206048,13.8054879,1,1,28,16,2.716623686,9.742996285,9.851341465,10.60066773,14.35932215,13.34149277,13.61196864,8.018876472,7.446795589,6.771293183,7.316714707,9.557284201,8.327967507,day-active
Ophio5|1636,PF01328.12|Peroxidase_2,GO:0004601|peroxidase activity,SignalP: has predicted secretion signal,,,,,hypothetical protein XA68_1935,549,20,0,60.05,1,0.032458965,24,4,0.358399461,0.938816408,1.94164354,0.817755804,0.755736013,0.737829016,0.402714025,1.636858755,1.40675991,1.239081482,0.7473987,0.777739892,1.165907384,1,0.039672068,24,6,0.686874488,1.38977809,1.770821895,0.783178669,0.875418346,0.787818979,0.252009728,1.767101282,1.99387439,1.346888811,1.226252684,0.149071992,0.422166665,night-active
Ophio5|1642,PF00106.20|adh_short;PF13561.1|adh_short_C2;PF08659.5|KR;PF01488.15|Shikimate_DH,GO:0016491|oxidoreductase activity;GO:0008152|metabolic process,,,,,,NAD(P)H-dependent oxidoreductase,289,20,0,82.95,1,0.032458965,28,2,2.434676731,3.561027755,5.998793029,2.222979859,1.254130883,1.499283098,1.578453823,7.661892044,18.29480869,3.874294848,4.790105819,1.164492579,0.775860933,1,0.069996234,28,4,0.587156242,1.366703868,15.89668851,0.337577013,0.893994863,0.415038734,0.068278498,7.837117621,12.93906023,6.528024316,2.153381151,0.329843201,0.106754789,night-active
Ophio5|1651,,,,,1,,,hypothetical protein XA68_7622,137,2,9.84E-51,79,1,0.032458965,28,16,73.11385164,44.73723432,27.33414731,104.7280501,92.99523309,152.807368,266.4332645,48.30323245,36.3097451,57.12490812,76.11252879,171.2985461,114.0487461,1,0.461567736,24,18,31.61546652,44.92720636,16.62462423,80.87171041,60.52049076,106.4063074,320.6862916,35.97242966,32.3608564,41.05552785,24.88871692,150.7103436,55.97277347,day-active
Ophio5|1660,,,,,,,,hypothetical protein XA68_7614,798,20,0,52.05,1,0.032458965,24,16,5.761770381,9.693661285,5.626446974,13.52862178,25.94591176,17.72181394,14.72921927,6.7365196,6.155989417,17.22005977,10.20089072,18.17424589,17.78314043,1,1,28,12,7.975844875,7.688778333,4.767502696,17.32500999,24.70673806,20.30625056,13.25833405,12.85644015,8.66496674,10.47330451,7.706355522,14.50295725,4.727139456,day-active
Ophio5|1680,PF03619.11|Solute_trans_a,,,,7,,,DUF300 domain,491,20,0,79.75,1,0.032458965,28,14,7.890540493,21.26357771,15.26377265,25.13934256,38.68602921,30.90087475,25.4506533,18.22035303,14.37803393,24.03426012,19.41832759,35.37185657,31.39477112,1,0.069996234,28,16,11.16132366,20.31206083,13.41713518,27.41921256,41.51598967,38.99508238,29.17795554,19.38948842,13.05129358,17.62189667,18.81057217,32.10703676,25.92492308,day-active
Ophio5|201,PF05224.7|NDT80_PhoG,GO:0003677|DNA binding,,,,,,NDT80 like DNA-binding family,670,20,0,71.45,1,0.032458965,28,14,0.530409522,7.260269443,7.315817146,7.216806687,31.74710709,8.855676125,6.183750878,6.565704807,4.77705356,8.125124471,8.344332576,14.89717481,14.21756488,1,1,28,12,2.025992074,7.299077398,6.83814648,6.740472153,16.25540372,10.90605509,5.459227121,7.866163335,3.918437721,4.743142141,5.565415188,6.618633525,3.43731328,day-active
Ophio5|2032,PF01822.14|WSC;PF01822.14|WSC;PF01822.14|WSC;PF07250.6|Glyoxal_oxid_N;PF09118.6|DUF1929,,SignalP: has predicted secretion signal,,,,,glyoxal oxidase precursor,891,20,0,82.75,1,0.032458965,28,0,22.87559568,50.386564,41.99860923,32.74079105,14.98904666,22.29203136,8.37633133,63.82046848,45.37311386,55.81385544,30.3836583,14.3864442,27.27994886,1,0.461567736,24,4,18.69819448,35.89567599,49.32846293,31.08130593,12.22799988,13.11559624,3.7514901,49.41666123,33.38654278,46.15319979,16.76016141,14.18579326,38.21270907,night-active
Ophio5|2094,PF00106.20|adh_short;PF13561.1|adh_short_C2;PF08659.5|KR;PF02719.10|Polysacc_synt_2,GO:0009058|biosynthetic process;GO:0016491|oxidoreductase activity;GO:0008152|metabolic process,,,,,,short chain dehydrogenase reductase,296,20,0,79.75,1,0.032458965,28,24,0.721758961,2.343261566,1.159882641,0.60574504,0.758068531,1.268753598,0.994355618,3.482678202,1.798767081,0.682176992,0.859078966,1.061243518,1.325755635,1,0.984211769,24,6,0.465564658,1.429812849,4.226653083,0.988861956,1.68349682,1.134718694,0.06666924,1.963445869,1.512533005,0.600464834,1.387734519,0.414088867,0.104238683,night-active
Ophio5|2114,PF03441.9|FAD_binding_7;PF00875.13|DNA_photolyase,GO:0006281|DNA repair;GO:0003913|DNA photolyase activity,,,,,,cryptochrome DASH,723,20,0,81.3,1,0.032458965,28,18,17.78349561,11.8761516,9.682697078,8.552174536,39.94840744,30.00706057,41.85110946,13.78399777,10.30504374,10.81212843,35.14333048,35.44947023,52.45848675,1,1,28,0,3.559556894,11.26155358,8.968250849,3.786084727,8.824406674,5.652323094,1.695645563,8.818608925,8.157392313,5.419112186,6.693327267,2.189409091,2.26632749,day-active
